subset_id,features,n_features,cost,RMSE_mean,RMSE_std,MAE_mean,MAE_std,MedAE_mean,MedAE_std,R2_mean,R2_std,RMSLE_mean,RMSLE_std,RMSE_log_mean,RMSE_log_std,MAE_log_mean,MAE_log_std,R2_log_mean,R2_log_std,RMSE_log_ci,MAE_log_ci,R2_log_ci,RMSE_ci,MAE_ci,R2_ci,selector,selector_param,sbs_selection_RMSE_log_mean
4096,CPOR_SM,1,10,193.41098018180944,93.4261809116315,64.70736271630133,43.17457696084151,4.910105197247695,6.213311138225115,0.08503024829463386,0.16797658018625244,0.7170528636301076,0.040342116146054076,0.7170528636301076,0.040342116146054076,0.5745768647513053,0.0457166609540523,0.6214850380203444,0.11988055609793904,0.7543630982259384,0.6168577242619582,0.5106140154071627,279.8157863795243,104.6371866539658,-0.07032217770762676,sbs,n_features=1,0.739412922760068
4224,"PEF,CPOR_SM",2,13,192.3660942712473,90.0588100123693,64.0590566471099,41.629186622855805,4.973343370925517,6.324050312724951,0.0905191484409704,0.14356640954202626,0.6786207931183631,0.04145102713205631,0.6786207931183631,0.04145102713205631,0.5460873761262421,0.03995232432219518,0.6649511178872645,0.0856249072584218,0.7169565993248613,0.5830371134110479,0.5857612864591862,275.6566018097696,102.5596329011965,-0.04225763502525971,sbs,n_features=2,0.6825591108017999
5248,"PEF,DT,CPOR_SM",3,18,190.48840183891545,87.48342478198542,63.728728676934885,39.90435580601389,5.131113650407364,5.895595972185809,0.10810681720327073,0.1264586613290007,0.6702262537933834,0.047936716674952175,0.6702262537933834,0.047936716674952175,0.5388111261045195,0.04175467324433505,0.6733274510447388,0.08181657212064104,0.7145603223985396,0.577427758126952,0.5976597421770072,271.3970752968361,100.6341024834973,-0.008847938064847058,sbs,n_features=3,0.6713125136443318
5348,"DRHO,RT,CT,PEF,DT,CPOR_SM",6,22,183.38201886523697,76.3418049507856,60.699962898004536,36.148081404641594,5.315204227057705,5.972282934392762,0.14918853357796263,0.1383692494155488,0.6623959067482623,0.04965277161983972,0.6623959067482623,0.04965277161983972,0.5302379160314417,0.04498839892592457,0.6818786997213173,0.07616487266589132,0.7083170614730779,0.5718452455017191,0.6114379410650825,253.98641259289647,94.13136229494188,0.0212183215580333,sbs,n_features=6,0.6598863275629862
5621,"GR,DRHO,NPHI,RT,CT,PEF,MSFL,DT,CPOR_SM",9,28,188.86127660359443,82.86960756728351,62.00785461192159,38.389676064419646,4.925173275432954,6.373376645345444,0.11652277483246153,0.09978472197994684,0.6641329845317585,0.04557405059282169,0.6641329845317585,0.04557405059282169,0.5308857994392241,0.04445856161646371,0.6796011575189284,0.07824647979763866,0.7062819514561611,0.5720031111265463,0.6072352333572285,265.5028808269814,97.51238329940709,0.02423729896220958,sbs,n_features=9,0.6665954635005148
6143,"GR,CALI,DRHO,RHOB,NPHI,RT,CT,PEF,MSFL,PHIT,DT,CPOR_SM",12,29,190.58550933899556,81.54212156118031,62.880940384915085,38.40640448575437,5.557798791044367,7.626623374688451,0.097270109178716,0.07149078233818425,0.6692217768850911,0.04968264515053738,0.6692217768850911,0.04968264515053738,0.5383534974683687,0.04675630539539448,0.6727739241497247,0.0911026472371198,0.7151705600177597,0.5815958677203593,0.5885180281919559,265.99939377368634,98.40094028174809,0.03115216308931555,sbs,n_features=12,0.6711668101563583
