parameter_set,scenario,draw,frontier_size,jaccard_vs_baseline,split_holds,boundary_cost,wireline_max_cost,cpor_entry_cost,on_frontier_640,cost_640,on_frontier_4096,cost_4096,on_frontier_4550,cost_4550
secondary,rank_preserving,2429,22,0.6818181818181818,True,13.161871273538539,10.42224354938626,13.161871273538539,True,7.711645024269116,True,13.161871273538539,True,25.67348454610378
secondary,rank_preserving,2430,25,0.6,True,12.652823376865097,10.106852918631795,12.652823376865097,True,8.464786897110063,True,12.652823376865097,True,25.59872868771885
secondary,rank_preserving,2431,22,0.5416666666666666,True,6.471088626683915,6.313101692967763,6.471088626683915,False,7.5098711745369915,True,6.471088626683915,True,18.22282727908891
secondary,rank_preserving,2432,31,0.4838709677419355,True,13.564744536668506,12.919418687858048,13.564744536668506,True,6.604096432843974,True,13.564744536668506,True,25.30490150843639
secondary,rank_preserving,2433,26,0.4642857142857143,True,10.066823022600655,7.636136921151725,10.066823022600655,True,5.975183291969837,True,10.066823022600655,True,19.693650381237198
secondary,rank_preserving,2434,28,0.5357142857142857,True,10.55803233418726,9.432605386078917,10.55803233418726,True,7.526922593825333,True,10.55803233418726,True,21.387126561969033
secondary,rank_preserving,2435,21,0.6363636363636364,True,7.882920323679132,7.820215863690953,7.882920323679132,True,7.820215863690953,True,7.882920323679132,True,20.142451826173257
secondary,rank_preserving,2436,24,0.625,True,13.10887185090267,10.398994701909796,13.10887185090267,True,8.114211388047284,True,13.10887185090267,True,24.482924250865807
secondary,rank_preserving,2437,22,0.5416666666666666,True,7.629851929155461,7.09934424690371,7.629851929155461,True,7.09934424690371,True,7.629851929155461,True,20.7831200539733
secondary,rank_preserving,2438,24,0.56,True,12.349203361078748,9.693585876964171,12.349203361078748,True,7.9039918676676475,True,12.349203361078748,True,24.248284798208346
secondary,rank_preserving,2439,22,0.6086956521739131,True,9.602161763839565,8.276750896910752,9.602161763839565,True,7.017931606739726,True,9.602161763839565,True,20.746061849805518
secondary,rank_preserving,2440,22,0.6818181818181818,True,8.887203467833764,8.332051370729587,8.887203467833764,True,6.331085706912324,True,8.887203467833764,True,19.05181998507745
secondary,rank_preserving,2441,25,0.5384615384615384,True,10.538327515005648,10.024988538394284,10.538327515005648,True,8.65419759410473,True,10.538327515005648,True,23.46497729039096
secondary,rank_preserving,2442,20,0.6666666666666666,True,8.791158729306565,7.308334260478335,8.791158729306565,True,7.308334260478335,True,8.791158729306565,True,21.31662373905779
secondary,rank_preserving,2443,29,0.4666666666666667,True,10.510798300491999,10.16182532478841,10.510798300491999,True,8.861127694601644,True,10.510798300491999,True,22.91734584067799
secondary,rank_preserving,2444,23,0.6521739130434783,True,13.57206440605279,13.285554221496097,13.57206440605279,True,7.145086615317074,True,13.57206440605279,True,26.091275114865518
secondary,rank_preserving,2445,25,0.5384615384615384,True,7.08183878713482,6.522836870468026,7.08183878713482,True,6.522836870468026,True,7.08183878713482,True,17.67525277095108
secondary,rank_preserving,2446,21,0.6363636363636364,True,9.055802320538849,8.084836129512386,9.055802320538849,True,8.084836129512386,True,9.055802320538849,True,22.003727479916215
secondary,rank_preserving,2447,23,0.5833333333333334,True,9.164699507686528,6.7885508131290155,9.164699507686528,True,5.479649559353052,True,9.164699507686528,True,17.99495876787109
secondary,rank_preserving,2448,24,0.56,True,10.161080279158213,8.98706596068176,10.161080279158213,True,8.98706596068176,True,10.161080279158213,True,22.538667726785434
secondary,rank_preserving,2449,28,0.5357142857142857,True,12.959708877715698,12.72852504331755,12.959708877715698,True,7.321773013824128,True,12.959708877715698,True,24.66856255037993
secondary,rank_preserving,2450,23,0.52,True,12.875921765208327,10.30306793535718,12.875921765208327,True,7.838522511011863,True,12.875921765208327,True,25.32803760027558
secondary,rank_preserving,2451,26,0.5185185185185185,True,8.686572437645928,7.5100508612080565,8.686572437645928,True,7.5100508612080565,True,8.686572437645928,True,19.48474069869073
secondary,rank_preserving,2452,21,0.5652173913043478,True,7.60012670406291,7.285548300510837,7.60012670406291,True,5.734322156918349,True,7.60012670406291,True,17.524170168717866
secondary,rank_preserving,2453,25,0.5384615384615384,True,8.7448783891862,7.947178639071047,8.7448783891862,True,7.947178639071047,True,8.7448783891862,True,19.69200152623293
