parameter_set,scenario,draw,frontier_size,jaccard_vs_baseline,split_holds,boundary_cost,wireline_max_cost,cpor_entry_cost,on_frontier_640,cost_640,on_frontier_4096,cost_4096,on_frontier_4550,cost_4550
primary,rank_preserving,6630,14,0.8125,True,6.4277851181677725,4.888398226782503,6.4277851181677725,False,7.942555504585183,True,6.4277851181677725,True,18.308597870854342
primary,rank_preserving,6631,16,0.7222222222222222,True,7.127732070826923,5.2114748175986065,7.127732070826923,False,7.76637276925157,True,7.127732070826923,True,18.389639338400507
primary,rank_preserving,6632,20,0.75,True,12.905296265221462,12.69542080733054,12.905296265221462,True,6.695420807330541,True,12.905296265221462,True,23.635432430227794
primary,rank_preserving,6633,22,0.6818181818181818,True,11.22606518062562,10.78846223324895,11.22606518062562,True,8.78846223324895,True,11.22606518062562,True,23.086680637955503
primary,rank_preserving,6634,14,0.8125,True,6.57916716643307,4.742566419888552,6.57916716643307,False,7.442856535953936,True,6.57916716643307,True,17.90524816793645
primary,rank_preserving,6635,21,0.7142857142857143,True,10.02686427826541,9.703139929984136,10.02686427826541,True,7.703139929984136,True,10.02686427826541,True,21.11200835029464
primary,rank_preserving,6636,16,0.8235294117647058,True,6.746247903978395,6.698615952873996,6.746247903978395,True,6.698615952873996,True,6.746247903978395,True,17.91386657009999
primary,rank_preserving,6637,18,0.8333333333333334,True,9.345224966491786,7.918106247342024,9.345224966491786,True,5.918106247342024,True,9.345224966491786,True,19.61010126240653
primary,rank_preserving,6638,19,0.6190476190476191,True,8.430275497346047,8.327407667905247,8.430275497346047,False,8.853271692253813,True,8.430275497346047,True,20.544771350853132
primary,rank_preserving,6639,15,0.7647058823529411,True,6.877146247392176,6.748123615374935,6.877146247392176,False,7.86959490670434,True,6.877146247392176,True,17.831214399272117
primary,rank_preserving,6640,19,0.7,True,7.631210087195783,7.084037887401575,7.631210087195783,True,7.084037887401575,True,7.631210087195783,True,18.53912043248099
primary,rank_preserving,6641,17,0.7777777777777778,True,6.935124010733915,5.62959829347967,6.935124010733915,True,5.62959829347967,True,6.935124010733915,True,17.26011281258688
