parameter_set,scenario,draw,frontier_size,jaccard_vs_baseline,split_holds,boundary_cost,wireline_max_cost,cpor_entry_cost,on_frontier_640,cost_640,on_frontier_4096,cost_4096,on_frontier_4550,cost_4550
secondary,unconstrained,1870,24,0.625,True,13.035046502253497,12.237134390971416,13.035046502253497,True,6.903765697469404,True,13.035046502253497,True,22.58683793912358
secondary,unconstrained,1871,29,0.4666666666666667,True,13.443238788966836,11.594354136076754,13.443238788966836,True,9.053000529372294,True,13.443238788966836,True,26.165484847984303
secondary,unconstrained,1872,23,0.52,True,7.202465235492076,6.664164701565931,7.202465235492076,True,5.1088808673138395,True,7.202465235492076,True,18.01977439468869
secondary,unconstrained,1873,26,0.5185185185185185,True,8.930093026383142,8.26549439887248,8.930093026383142,True,8.26549439887248,True,8.930093026383142,True,20.077572833130546
secondary,unconstrained,1874,25,0.3793103448275862,True,9.381460950000166,7.374434861239271,9.381460950000166,True,5.3747772805611245,True,9.381460950000166,True,17.63015286586345
secondary,unconstrained,1875,24,0.625,True,12.790216447397508,9.659685373530536,12.790216447397508,True,7.779486369578854,True,12.790216447397508,True,26.855428976888838
secondary,unconstrained,1876,23,0.46153846153846156,True,7.055055349619269,5.579317410021249,7.055055349619269,False,7.836912055137028,True,7.055055349619269,True,17.988029457447382
secondary,unconstrained,1877,24,0.5,True,7.406823967408515,6.699315231603104,7.406823967408515,False,7.432373068610282,True,7.406823967408515,True,16.979606110738153
secondary,unconstrained,1878,25,0.48148148148148145,True,10.537596972104646,7.964132165084274,10.537596972104646,True,6.2254972679821385,True,10.537596972104646,True,22.513444284014767
secondary,unconstrained,1879,23,0.6521739130434783,True,13.612892621245916,13.018051303008487,13.612892621245916,True,7.3990849454834,True,13.612892621245916,True,25.81565490426103
secondary,unconstrained,1880,27,0.4482758620689655,True,9.487103558733684,8.185033494375922,9.487103558733684,True,8.185033494375922,True,9.487103558733684,True,20.331481748496735
secondary,unconstrained,1881,20,0.4,True,8.22230411967405,7.867794990258096,8.22230411967405,True,5.713696635683375,True,8.22230411967405,True,17.87779808116064
secondary,unconstrained,1882,26,0.4642857142857143,True,8.301694528496009,7.453541771219687,8.301694528496009,False,8.694177577971342,True,8.301694528496009,True,21.376133357881052
