subset_id,subset_label,config_slug,config_label,dropped,outer_fold,outer_fold_index,cost,n_train,n_test,seed,RMSE,MAE,MedAE,R2,RMSLE,RMSE_log,MAE_log,R2_log
4550,best_performer,no_zone,-Zone,Zone,E,4,21,2081,203,20304761,341.4727930349364,143.17656702569573,18.158929954334667,0.1020618236054927,0.6654887873509436,0.6654887873509436,0.5594372733299698,0.5412469915683038
4550,best_performer,no_zone,-Zone,Zone,F,5,21,1896,388,20314761,237.03881742503248,78.92817929649924,2.307102058751491,0.0680537871104558,0.6776123901386127,0.6776123901386127,0.5355113540399036,0.663918336676234
4550,best_performer,no_zone,-Zone,Zone,G,6,21,2244,40,20324761,109.48401810543989,32.25588256823605,2.212463133297764,-0.0062395994002577,0.79453067546071,0.79453067546071,0.6573416775456236,0.5259023185331912
4550,best_performer,no_depth,-DEPTH,DEPTH,A,0,21,1928,356,20264761,145.0087539695238,48.30949422559407,3.491215171360041,0.2110091436631554,0.6351415966444393,0.6351415966444393,0.5250939511231987,0.7387983420121693
4550,best_performer,no_depth,-DEPTH,DEPTH,B,1,21,1807,477,20274761,112.62006693208802,35.60210380318265,1.9665044517099195,0.0540598797246881,0.639453407793797,0.639453407793797,0.5134369610385273,0.7494617960674987
4550,best_performer,no_depth,-DEPTH,DEPTH,C,2,21,1895,389,20284761,232.5745443926039,60.77241508675901,5.295954053163436,0.0125952074447365,0.5872291688916406,0.5872291688916406,0.4543776924143641,0.7550008233111928
4550,best_performer,no_depth,-DEPTH,DEPTH,D,3,21,1853,431,20294761,166.536881949804,41.64422182121452,1.942400723814428,0.1598680802681158,0.7333876856440645,0.7333876856440645,0.6011337320419593,0.6886527815464266
4550,best_performer,no_depth,-DEPTH,DEPTH,E,4,21,2081,203,20304761,339.0138085289243,144.12099909829,18.321967074189857,0.1149475704076296,0.6799770404254956,0.6799770404254956,0.5776402286127275,0.5210546754976608
4550,best_performer,no_depth,-DEPTH,DEPTH,F,5,21,1896,388,20314761,232.2568270363693,77.21363264949747,2.3914455848275047,0.1052764232219594,0.6452201278706292,0.6452201278706292,0.5187494023636033,0.6952821083338068
4550,best_performer,no_depth,-DEPTH,DEPTH,G,6,21,2244,40,20324761,109.2689235917529,31.11715236547757,1.0626898862303018,-0.0022897259273635,0.7575281671360837,0.7575281671360837,0.5926842144913846,0.5690329523686324
4550,best_performer,no_all_three,-all-three (DEPTH+Source+Zone),"DEPTH,Source,Zone",A,0,21,1928,356,20264761,163.55585301944967,52.85117402742396,2.6665952109699878,-0.0037272375722723,0.7446139500445502,0.7446139500445502,0.6187774894671914,0.640997764446541
4550,best_performer,no_all_three,-all-three (DEPTH+Source+Zone),"DEPTH,Source,Zone",B,1,21,1807,477,20274761,117.52485108253872,37.01023351529592,2.043764339740857,-0.0301287367469942,0.673872471632053,0.673872471632053,0.5491449325730204,0.7217651166986798
4550,best_performer,no_all_three,-all-three (DEPTH+Source+Zone),"DEPTH,Source,Zone",C,2,21,1895,389,20284761,236.76900302321823,66.95280589611596,6.065972169104057,-0.0233414466992787,0.627849419224721,0.627849419224721,0.4995973390977071,0.719934006158143
4550,best_performer,no_all_three,-all-three (DEPTH+Source+Zone),"DEPTH,Source,Zone",D,3,21,1853,431,20294761,171.1769381152649,43.0441925903622,4.48233474007105,0.1124003246216734,0.8397581371185847,0.8397581371185847,0.7163148091007306,0.5917875887392949
4550,best_performer,no_all_three,-all-three (DEPTH+Source+Zone),"DEPTH,Source,Zone",E,4,21,2081,203,20304761,356.63304389036773,145.7873483792264,15.89470949668392,0.0205610221709303,0.6654643777051081,0.6654643777051081,0.5338013940233908,0.5412806444060598
4550,best_performer,no_all_three,-all-three (DEPTH+Source+Zone),"DEPTH,Source,Zone",F,5,21,1896,388,20314761,238.3149976976607,79.34871200298085,3.383129217244412,0.0579918658358993,0.6834738258100569,0.6834738258100569,0.5602031887080713,0.6580788888860392
4550,best_performer,no_all_three,-all-three (DEPTH+Source+Zone),"DEPTH,Source,Zone",G,6,21,2244,40,20324761,109.73086818221162,31.43273528652725,1.4549906914102784,-0.0107821864459543,0.7833388857607676,0.7833388857607676,0.6655298701174898,0.5391645661463597
